model_code|version_name|version_code|spec_category|spec_category_vn|spec_key|spec_key_vn|spec_value|spec_unit|source_document|source_url|source_page|source_bbox|source_block_id|confidence
VF 9|VF 9 PLUS||interior|Nội thất|Đèn trang trí nội thất|Đèn trang trí nội thất|Có (Đa màu)||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 58.3, 732.4, 72.6]|p17_b02|0.98
VF 9|VF 9 ECO||exterior|Ngoại thất|Đèn đọc ghế trước|Đèn đọc ghế trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 72.6, 732.4, 86.3]|p17_b02|0.98
VF 9|VF 9 PLUS||exterior|Ngoại thất|Đèn đọc ghế trước|Đèn đọc ghế trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 72.6, 732.4, 86.3]|p17_b02|0.98
VF 9|VF 9 ECO||exterior|Ngoại thất|Đèn khoang hành lý|Đèn khoang hành lý|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 86.3, 732.4, 100.0]|p17_b02|0.98
VF 9|VF 9 PLUS||exterior|Ngoại thất|Đèn khoang hành lý|Đèn khoang hành lý|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 86.3, 732.4, 100.0]|p17_b02|0.98
VF 9|VF 9 ECO||exterior|Ngoại thất|Đèn khoang hành lý trước|Đèn khoang hành lý trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 100.0, 732.4, 113.7]|p17_b02|0.98
VF 9|VF 9 PLUS||exterior|Ngoại thất|Đèn khoang hành lý trước|Đèn khoang hành lý trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 100.0, 732.4, 113.7]|p17_b02|0.98
VF 9|VF 9 ECO||exterior|Ngoại thất|Tấm che nắng, có gương|Tấm che nắng, có gương|Ghế lái và ghế phụ, thêm đèn||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 113.7, 732.4, 128.0]|p17_b02|0.98
VF 9|VF 9 PLUS||exterior|Ngoại thất|Tấm che nắng, có gương|Tấm che nắng, có gương|Ghế lái và ghế phụ, thêm đèn||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 113.7, 732.4, 128.0]|p17_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Phanh tay|Phanh tay|Điện tử||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 141.7, 732.4, 156.0]|p17_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Phanh tay|Phanh tay|Điện tử||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 141.7, 732.4, 156.0]|p17_b02|0.98
VF 9|VF 9 ECO||interior|Nội thất|Gương chiếu hậu trong xe|Gương chiếu hậu trong xe|Chống chói tự động||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 156.0, 732.4, 169.7]|p17_b02|0.98
VF 9|VF 9 PLUS||interior|Nội thất|Gương chiếu hậu trong xe|Gương chiếu hậu trong xe|Chống chói tự động||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 156.0, 732.4, 169.7]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Hệ thống chống bó cứng phanh ABS|Hệ thống chống bó cứng phanh (ABS)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 198.2, 732.4, 211.9]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Hệ thống chống bó cứng phanh ABS|Hệ thống chống bó cứng phanh (ABS)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 198.2, 732.4, 211.9]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Chức năng phân phối lực phanh điện tử EBD|Chức năng phân phối lực phanh điện tử EBD|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 211.9, 732.4, 226.2]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Chức năng phân phối lực phanh điện tử EBD|Chức năng phân phối lực phanh điện tử EBD|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 211.9, 732.4, 226.2]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Hỗ trợ phanh khẩn cấp BA|Hỗ trợ phanh khẩn cấp BA|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 226.2, 732.4, 239.9]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Hỗ trợ phanh khẩn cấp BA|Hỗ trợ phanh khẩn cấp BA|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 226.2, 732.4, 239.9]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Hệ thống cân bằng điện tử ESC|Hệ thống cân bằng điện tử ESC|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 239.9, 732.4, 254.2]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Hệ thống cân bằng điện tử ESC|Hệ thống cân bằng điện tử ESC|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 239.9, 732.4, 254.2]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Chức năng kiểm soát lực kéo TCS|Chức năng kiểm soát lực kéo TCS|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 254.2, 732.4, 267.9]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Chức năng kiểm soát lực kéo TCS|Chức năng kiểm soát lực kéo TCS|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 254.2, 732.4, 267.9]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Hỗ trợ khởi hành ngang dốc HSA|Hỗ trợ khởi hành ngang dốc HSA|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 267.9, 732.4, 282.2]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Hỗ trợ khởi hành ngang dốc HSA|Hỗ trợ khởi hành ngang dốc HSA|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 267.9, 732.4, 282.2]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Chức năng chống lật ROM|Chức năng chống lật ROM|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 282.2, 732.4, 295.9]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Chức năng chống lật ROM|Chức năng chống lật ROM|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 282.2, 732.4, 295.9]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Đèn báo phanh khẩn cấp ESS|Đèn báo phanh khẩn cấp ESS|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 295.9, 732.4, 310.1]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Đèn báo phanh khẩn cấp ESS|Đèn báo phanh khẩn cấp ESS|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 295.9, 732.4, 310.1]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Giám sát áp suất lốp|Giám sát áp suất lốp|dTPMS||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 310.1, 732.4, 323.8]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Giám sát áp suất lốp|Giám sát áp suất lốp|dTPMS||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 310.1, 732.4, 323.8]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Cảnh báo chống trộm|Cảnh báo chống trộm|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 323.8, 732.4, 338.1]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Cảnh báo chống trộm|Cảnh báo chống trộm|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 323.8, 732.4, 338.1]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|Gọi cứu hộ tự động và dịch vụ hỗ trợ trên đường|Gọi cứu hộ tự động và dịch vụ hỗ trợ trên đường|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 338.1, 732.4, 352.4]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|Gọi cứu hộ tự động và dịch vụ hỗ trợ trên đường|Gọi cứu hộ tự động và dịch vụ hỗ trợ trên đường|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 338.1, 732.4, 352.4]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|11||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 352.4, 732.4, 366.7]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|11||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 352.4, 732.4, 366.7]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 366.7, 732.4, 380.4]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 366.7, 732.4, 380.4]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 380.4, 732.4, 394.1]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 380.4, 732.4, 394.1]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 394.1, 732.4, 408.4]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 394.1, 732.4, 408.4]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 408.4, 732.4, 422.0]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 408.4, 732.4, 422.0]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 422.0, 732.4, 436.3]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|2||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 422.0, 732.4, 436.3]|p17_b02|0.98
VF 9|VF 9 ECO||safety|An toàn|airbags|airbags|1||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 436.3, 732.4, 450.0]|p17_b02|0.98
VF 9|VF 9 PLUS||safety|An toàn|airbags|airbags|1||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 436.3, 732.4, 450.0]|p17_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ di chuyển khi ùn tắc|Hỗ trợ di chuyển khi ùn tắc|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 478.0, 732.4, 492.3]|p17_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ di chuyển khi ùn tắc|Hỗ trợ di chuyển khi ùn tắc|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 478.0, 732.4, 492.3]|p17_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ lái trên đường cao tốc|Hỗ trợ lái trên đường cao tốc|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 492.3, 732.4, 506.0]|p17_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ lái trên đường cao tốc|Hỗ trợ lái trên đường cao tốc|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 492.3, 732.4, 506.0]|p17_b02|0.98
VF 9|VF 9 ECO||convenience|Tiện nghi|Cảnh báo chệch làn|Cảnh báo chệch làn|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 520.3, 732.4, 534.0]|p17_b02|0.98
VF 9|VF 9 PLUS||convenience|Tiện nghi|Cảnh báo chệch làn|Cảnh báo chệch làn|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 520.3, 732.4, 534.0]|p17_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ giữ làn|Hỗ trợ giữ làn đường (LKA)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 534.0, 732.4, 548.2]|p17_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ giữ làn|Hỗ trợ giữ làn đường (LKA)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 534.0, 732.4, 548.2]|p17_b02|0.98
VF 9|VF 9 ECO||convenience|Tiện nghi|Kiểm soát đi giữa làn|Kiểm soát đi giữa làn|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 548.2, 732.4, 562.5]|p17_b02|0.98
VF 9|VF 9 PLUS||convenience|Tiện nghi|Kiểm soát đi giữa làn|Kiểm soát đi giữa làn|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|17|[37.9, 548.2, 732.4, 562.5]|p17_b02|0.98
VF 9|VF 9 ECO||convenience|Tiện nghi|Giám sát hành trình thích ứng|Giám sát hành trình thích ứng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 31.5, 804.0, 45.8]|p18_b02|0.98
VF 9|VF 9 PLUS||convenience|Tiện nghi|Giám sát hành trình thích ứng|Giám sát hành trình thích ứng|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 31.5, 804.0, 45.8]|p18_b02|0.98
VF 9|VF 9 ECO||convenience|Tiện nghi|Điều chỉnh tốc độ thông minh|Điều chỉnh tốc độ thông minh|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 45.8, 804.0, 60.1]|p18_b02|0.98
VF 9|VF 9 PLUS||convenience|Tiện nghi|Điều chỉnh tốc độ thông minh|Điều chỉnh tốc độ thông minh|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 45.8, 804.0, 60.1]|p18_b02|0.98
VF 9|VF 9 ECO||convenience|Tiện nghi|Nhận biết biển báo giao thông|Nhận biết biển báo giao thông|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 60.1, 804.0, 74.4]|p18_b02|0.98
VF 9|VF 9 PLUS||convenience|Tiện nghi|Nhận biết biển báo giao thông|Nhận biết biển báo giao thông|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 60.1, 804.0, 74.4]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo va chạm phía trước|Cảnh báo va chạm phía trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 88.1, 804.0, 101.8]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo va chạm phía trước|Cảnh báo va chạm phía trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 88.1, 804.0, 101.8]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo phương tiện cắt ngang phía sau|Cảnh báo phương tiện cắt ngang phía sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 101.8, 804.0, 115.5]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo phương tiện cắt ngang phía sau|Cảnh báo phương tiện cắt ngang phía sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 101.8, 804.0, 115.5]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo điểm mù|Cảnh báo điểm mù (BSD)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 115.5, 804.0, 129.8]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo điểm mù|Cảnh báo điểm mù (BSD)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 115.5, 804.0, 129.8]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo mở cửa|Cảnh báo mở cửa|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 129.8, 804.0, 143.5]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Cảnh báo mở cửa|Cảnh báo mở cửa|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 129.8, 804.0, 143.5]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Phanh tự động khẩn cấp trước|Phanh tự động khẩn cấp (AEB)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 157.7, 804.0, 171.4]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Phanh tự động khẩn cấp trước|Phanh tự động khẩn cấp (AEB)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 157.7, 804.0, 171.4]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ giữ làn khẩn cấp|Hỗ trợ giữ làn đường (LKA)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 171.4, 804.0, 185.1]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ giữ làn khẩn cấp|Hỗ trợ giữ làn đường (LKA)|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 171.4, 804.0, 185.1]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ đỗ phía trước|Hỗ trợ đỗ phía trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 199.4, 804.0, 213.1]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ đỗ phía trước|Hỗ trợ đỗ phía trước|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 199.4, 804.0, 213.1]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ đỗ phía sau|Hỗ trợ đỗ phía sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 213.1, 804.0, 227.4]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hỗ trợ đỗ phía sau|Hỗ trợ đỗ phía sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 213.1, 804.0, 227.4]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Hệ thống camera sau|Hệ thống camera sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 227.4, 804.0, 241.1]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Hệ thống camera sau|Hệ thống camera sau|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 227.4, 804.0, 241.1]|p18_b02|0.98
VF 9|VF 9 ECO||adas|Hỗ trợ lái nâng cao (ADAS)|Giám sát xung quanh|Giám sát xung quanh|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 241.1, 804.0, 255.4]|p18_b02|0.98
VF 9|VF 9 PLUS||adas|Hỗ trợ lái nâng cao (ADAS)|Giám sát xung quanh|Giám sát xung quanh|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 241.1, 804.0, 255.4]|p18_b02|0.98
VF 9|VF 9 ECO||exterior|Ngoại thất|Đèn pha thích ứng|Đèn pha|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 269.7, 804.0, 283.9]|p18_b02|0.98
VF 9|VF 9 PLUS||exterior|Ngoại thất|Đèn pha thích ứng|Đèn pha|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 269.7, 804.0, 283.9]|p18_b02|0.98
VF 9|VF 9 ECO||convenience|Tiện nghi|Hệ thống giám sát lái xe|Hệ thống giám sát lái xe|Có||vf9_brochure|https://storage.googleapis.com/vinfast-data-01/brochure/VF%209_%20Brochure.pdf|18|[108.6, 283.9, 804.0, 297.6]|p18_b02|0.98
